run_key,experiment,case_id,scenario_group,explicitness,condition,planner_name,repeat_index,success,error,memory_retrieval_precision,memory_retrieval_recall,preference_match,task_coverage,executable_plan,skill_chain_correct,conflict_selection_correct,latency_ms,model,system_fingerprint,prompt_hash,response_id,prompt_tokens,completion_tokens
home_service-05-style_only:robustness:stale_low_importance:layered_memory:0,robustness,home_service-05-style_only,home_service,style_only,stale_low_importance,layered_memory,0,True,,1.0,1.0,True,True,True,True,True,0.14691599999994143,,,,,0,0
home_service-05-item_only:robustness:stale_low_importance:layered_memory:0,robustness,home_service-05-item_only,home_service,item_only,stale_low_importance,layered_memory,0,True,,1.0,1.0,True,True,True,True,True,0.15975000000001405,,,,,0,0
home_service-05-implicit:robustness:stale_low_importance:layered_memory:0,robustness,home_service-05-implicit,home_service,implicit,stale_low_importance,layered_memory,0,True,,1.0,1.0,True,True,True,True,True,0.13658299999996792,,,,,0,0
home_service-06-full:robustness:stale_low_importance:layered_memory:0,robustness,home_service-06-full,home_service,full,stale_low_importance,layered_memory,0,True,,1.0,1.0,True,True,True,True,True,0.15591599999997818,,,,,0,0
home_service-06-style_only:robustness:stale_low_importance:layered_memory:0,robustness,home_service-06-style_only,home_service,style_only,stale_low_importance,layered_memory,0,True,,1.0,1.0,True,True,True,True,True,0.1439169999999379,,,,,0,0
home_service-06-item_only:robustness:stale_low_importance:layered_memory:0,robustness,home_service-06-item_only,home_service,item_only,stale_low_importance,layered_memory,0,True,,1.0,1.0,True,True,True,True,True,0.14012499999993544,,,,,0,0
home_service-06-implicit:robustness:stale_low_importance:layered_memory:0,robustness,home_service-06-implicit,home_service,implicit,stale_low_importance,layered_memory,0,True,,1.0,1.0,True,True,True,True,True,0.1362910000000106,,,,,0,0
learning-01-implicit:feedback_loop:before_feedback_writeback:before_feedback_writeback:0,feedback_loop,learning-01-implicit,learning,implicit,before_feedback_writeback,before_feedback_writeback,0,True,,1.0,1.0,True,False,True,True,True,0.11337500000008216,,,,,0,0
learning-01-implicit:feedback_loop:after_feedback_writeback:after_feedback_writeback:0,feedback_loop,learning-01-implicit,learning,implicit,after_feedback_writeback,after_feedback_writeback,0,True,,1.0,1.0,True,True,True,True,True,0.12270799999991588,,,,,0,0
learning-02-implicit:feedback_loop:before_feedback_writeback:before_feedback_writeback:0,feedback_loop,learning-02-implicit,learning,implicit,before_feedback_writeback,before_feedback_writeback,0,True,,1.0,1.0,True,False,True,True,True,0.11150000000004212,,,,,0,0
learning-02-implicit:feedback_loop:after_feedback_writeback:after_feedback_writeback:0,feedback_loop,learning-02-implicit,learning,implicit,after_feedback_writeback,after_feedback_writeback,0,True,,1.0,1.0,True,True,True,True,True,0.12783399999993783,,,,,0,0
learning-03-implicit:feedback_loop:before_feedback_writeback:before_feedback_writeback:0,feedback_loop,learning-03-implicit,learning,implicit,before_feedback_writeback,before_feedback_writeback,0,True,,1.0,1.0,True,False,True,True,True,0.11854200000005477,,,,,0,0
learning-03-implicit:feedback_loop:after_feedback_writeback:after_feedback_writeback:0,feedback_loop,learning-03-implicit,learning,implicit,after_feedback_writeback,after_feedback_writeback,0,True,,1.0,1.0,True,True,True,True,True,0.12054200000000126,,,,,0,0
learning-04-implicit:feedback_loop:before_feedback_writeback:before_feedback_writeback:0,feedback_loop,learning-04-implicit,learning,implicit,before_feedback_writeback,before_feedback_writeback,0,True,,1.0,1.0,True,False,True,True,True,0.11487499999995876,,,,,0,0
learning-04-implicit:feedback_loop:after_feedback_writeback:after_feedback_writeback:0,feedback_loop,learning-04-implicit,learning,implicit,after_feedback_writeback,after_feedback_writeback,0,True,,1.0,1.0,True,True,True,True,True,0.1340840000000343,,,,,0,0
learning-05-implicit:feedback_loop:before_feedback_writeback:before_feedback_writeback:0,feedback_loop,learning-05-implicit,learning,implicit,before_feedback_writeback,before_feedback_writeback,0,True,,1.0,1.0,True,False,True,True,True,0.11041600000005758,,,,,0,0
learning-05-implicit:feedback_loop:after_feedback_writeback:after_feedback_writeback:0,feedback_loop,learning-05-implicit,learning,implicit,after_feedback_writeback,after_feedback_writeback,0,True,,1.0,1.0,True,True,True,True,True,0.1239169999999179,,,,,0,0
learning-06-implicit:feedback_loop:before_feedback_writeback:before_feedback_writeback:0,feedback_loop,learning-06-implicit,learning,implicit,before_feedback_writeback,before_feedback_writeback,0,True,,1.0,1.0,True,False,True,True,True,0.1075419999999605,,,,,0,0
learning-06-implicit:feedback_loop:after_feedback_writeback:after_feedback_writeback:0,feedback_loop,learning-06-implicit,learning,implicit,after_feedback_writeback,after_feedback_writeback,0,True,,1.0,1.0,True,True,True,True,True,0.1214159999999298,,,,,0,0
family_education-01-implicit:feedback_loop:before_feedback_writeback:before_feedback_writeback:0,feedback_loop,family_education-01-implicit,family_education,implicit,before_feedback_writeback,before_feedback_writeback,0,True,,1.0,1.0,True,False,True,True,True,0.10841600000000007,,,,,0,0
family_education-01-implicit:feedback_loop:after_feedback_writeback:after_feedback_writeback:0,feedback_loop,family_education-01-implicit,family_education,implicit,after_feedback_writeback,after_feedback_writeback,0,True,,1.0,1.0,True,True,True,True,True,0.1610410000000284,,,,,0,0
family_education-02-implicit:feedback_loop:before_feedback_writeback:before_feedback_writeback:0,feedback_loop,family_education-02-implicit,family_education,implicit,before_feedback_writeback,before_feedback_writeback,0,True,,1.0,1.0,True,False,True,True,True,0.13458399999999315,,,,,0,0
family_education-02-implicit:feedback_loop:after_feedback_writeback:after_feedback_writeback:0,feedback_loop,family_education-02-implicit,family_education,implicit,after_feedback_writeback,after_feedback_writeback,0,True,,1.0,1.0,True,True,True,True,True,0.14420900000000625,,,,,0,0
family_education-03-implicit:feedback_loop:before_feedback_writeback:before_feedback_writeback:0,feedback_loop,family_education-03-implicit,family_education,implicit,before_feedback_writeback,before_feedback_writeback,0,True,,1.0,1.0,True,False,True,True,True,0.13441699999994228,,,,,0,0
family_education-03-implicit:feedback_loop:after_feedback_writeback:after_feedback_writeback:0,feedback_loop,family_education-03-implicit,family_education,implicit,after_feedback_writeback,after_feedback_writeback,0,True,,1.0,1.0,True,True,True,True,True,0.14654199999997175,,,,,0,0
family_education-04-implicit:feedback_loop:before_feedback_writeback:before_feedback_writeback:0,feedback_loop,family_education-04-implicit,family_education,implicit,before_feedback_writeback,before_feedback_writeback,0,True,,1.0,1.0,True,False,True,True,True,0.14341600000000732,,,,,0,0
family_education-04-implicit:feedback_loop:after_feedback_writeback:after_feedback_writeback:0,feedback_loop,family_education-04-implicit,family_education,implicit,after_feedback_writeback,after_feedback_writeback,0,True,,1.0,1.0,True,True,True,True,True,0.1446669999999317,,,,,0,0
family_education-05-implicit:feedback_loop:before_feedback_writeback:before_feedback_writeback:0,feedback_loop,family_education-05-implicit,family_education,implicit,before_feedback_writeback,before_feedback_writeback,0,True,,1.0,1.0,True,False,True,True,True,0.10954200000001801,,,,,0,0
family_education-05-implicit:feedback_loop:after_feedback_writeback:after_feedback_writeback:0,feedback_loop,family_education-05-implicit,family_education,implicit,after_feedback_writeback,after_feedback_writeback,0,True,,1.0,1.0,True,True,True,True,True,0.12079099999995346,,,,,0,0
family_education-06-implicit:feedback_loop:before_feedback_writeback:before_feedback_writeback:0,feedback_loop,family_education-06-implicit,family_education,implicit,before_feedback_writeback,before_feedback_writeback,0,True,,1.0,1.0,True,False,True,True,True,0.11054199999993575,,,,,0,0
family_education-06-implicit:feedback_loop:after_feedback_writeback:after_feedback_writeback:0,feedback_loop,family_education-06-implicit,family_education,implicit,after_feedback_writeback,after_feedback_writeback,0,True,,1.0,1.0,True,True,True,True,True,0.12033299999991698,,,,,0,0
home_service-01-implicit:feedback_loop:before_feedback_writeback:before_feedback_writeback:0,feedback_loop,home_service-01-implicit,home_service,implicit,before_feedback_writeback,before_feedback_writeback,0,True,,1.0,1.0,True,False,True,True,True,0.11216599999996912,,,,,0,0
home_service-01-implicit:feedback_loop:after_feedback_writeback:after_feedback_writeback:0,feedback_loop,home_service-01-implicit,home_service,implicit,after_feedback_writeback,after_feedback_writeback,0,True,,1.0,1.0,True,True,True,True,True,0.13041599999996656,,,,,0,0
home_service-02-implicit:feedback_loop:before_feedback_writeback:before_feedback_writeback:0,feedback_loop,home_service-02-implicit,home_service,implicit,before_feedback_writeback,before_feedback_writeback,0,True,,1.0,1.0,True,False,True,True,True,0.11020900000002776,,,,,0,0
home_service-02-implicit:feedback_loop:after_feedback_writeback:after_feedback_writeback:0,feedback_loop,home_service-02-implicit,home_service,implicit,after_feedback_writeback,after_feedback_writeback,0,True,,1.0,1.0,True,True,True,True,True,0.12004099999995965,,,,,0,0
home_service-03-implicit:feedback_loop:before_feedback_writeback:before_feedback_writeback:0,feedback_loop,home_service-03-implicit,home_service,implicit,before_feedback_writeback,before_feedback_writeback,0,True,,1.0,1.0,True,False,True,True,True,0.11029200000001183,,,,,0,0
home_service-03-implicit:feedback_loop:after_feedback_writeback:after_feedback_writeback:0,feedback_loop,home_service-03-implicit,home_service,implicit,after_feedback_writeback,after_feedback_writeback,0,True,,1.0,1.0,True,True,True,True,True,0.1291249999999522,,,,,0,0
home_service-04-implicit:feedback_loop:before_feedback_writeback:before_feedback_writeback:0,feedback_loop,home_service-04-implicit,home_service,implicit,before_feedback_writeback,before_feedback_writeback,0,True,,1.0,1.0,True,False,True,True,True,0.11216699999994084,,,,,0,0
home_service-04-implicit:feedback_loop:after_feedback_writeback:after_feedback_writeback:0,feedback_loop,home_service-04-implicit,home_service,implicit,after_feedback_writeback,after_feedback_writeback,0,True,,1.0,1.0,True,True,True,True,True,0.12512500000005922,,,,,0,0
home_service-05-implicit:feedback_loop:before_feedback_writeback:before_feedback_writeback:0,feedback_loop,home_service-05-implicit,home_service,implicit,before_feedback_writeback,before_feedback_writeback,0,True,,1.0,1.0,True,False,True,True,True,0.10625000000008544,,,,,0,0
home_service-05-implicit:feedback_loop:after_feedback_writeback:after_feedback_writeback:0,feedback_loop,home_service-05-implicit,home_service,implicit,after_feedback_writeback,after_feedback_writeback,0,True,,1.0,1.0,True,True,True,True,True,0.11816699999989133,,,,,0,0
home_service-06-implicit:feedback_loop:before_feedback_writeback:before_feedback_writeback:0,feedback_loop,home_service-06-implicit,home_service,implicit,before_feedback_writeback,before_feedback_writeback,0,True,,1.0,1.0,True,False,True,True,True,0.10866699999989571,,,,,0,0
home_service-06-implicit:feedback_loop:after_feedback_writeback:after_feedback_writeback:0,feedback_loop,home_service-06-implicit,home_service,implicit,after_feedback_writeback,after_feedback_writeback,0,True,,1.0,1.0,True,True,True,True,True,0.12045800000004547,,,,,0,0
